ZIP Code	County Name	State Code	State Name	FMR Source	Has SAFMR Data But Uses FMR
90016	Los Angeles County	CA	California	NONE	Yes
90017	Los Angeles County	CA	California	NONE	Yes
90018	Los Angeles County	CA	California	NONE	Yes
90019	Los Angeles County	CA	California	NONE	Yes
90020	Los Angeles County	CA	California	NONE	Yes
90021	Los Angeles County	CA	California	NONE	Yes
90022	Los Angeles County	CA	California	NONE	Yes
90023	Los Angeles County	CA	California	NONE	Yes
90024	Los Angeles County	CA	California	NONE	Yes
90025	Los Angeles County	CA	California	NONE	Yes
90026	Los Angeles County	CA	California	NONE	Yes
90027	Los Angeles County	CA	California	NONE	Yes
90028	Los Angeles County	CA	California	NONE	Yes
90029	Los Angeles County	CA	California	NONE	Yes
90030	Los Angeles County	CA	California	NONE	Yes
90031	Los Angeles County	CA	California	NONE	Yes
90032	Los Angeles County	CA	California	NONE	Yes
90033	Los Angeles County	CA	California	NONE	Yes
90034	Los Angeles County	CA	California	NONE	Yes
90035	Los Angeles County	CA	California	NONE	Yes
90036	Los Angeles County	CA	California	NONE	Yes
90037	Los Angeles County	CA	California	NONE	Yes
90038	Los Angeles County	CA	California	NONE	Yes
90039	Los Angeles County	CA	California	NONE	Yes
90040	Los Angeles County	CA	California	NONE	Yes
90041	Los Angeles County	CA	California	NONE	Yes
90042	Los Angeles County	CA	California	NONE	Yes
90043	Los Angeles County	CA	California	NONE	Yes
90044	Los Angeles County	CA	California	NONE	Yes
90045	Los Angeles County	CA	California	NONE	Yes
90046	Los Angeles County	CA	California	NONE	Yes
90047	Los Angeles County	CA	California	NONE	Yes
90048	Los Angeles County	CA	California	NONE	Yes
90049	Los Angeles County	CA	California	NONE	Yes
90050	Los Angeles County	CA	California	NONE	Yes
90051	Los Angeles County	CA	California	NONE	Yes
90052	Los Angeles County	CA	California	NONE	Yes
90053	Los Angeles County	CA	California	NONE	Yes
90054	Los Angeles County	CA	California	NONE	Yes
90055	Los Angeles County	CA	California	NONE	Yes
90056	Los Angeles County	CA	California	NONE	Yes
90057	Los Angeles County	CA	California	NONE	Yes
90058	Los Angeles County	CA	California	NONE	Yes
90059	Los Angeles County	CA	California	NONE	Yes
90060	Los Angeles County	CA	California	NONE	Yes
90061	Los Angeles County	CA	California	NONE	Yes
90062	Los Angeles County	CA	California	NONE	Yes
90063	Los Angeles County	CA	California	NONE	Yes
90064	Los Angeles County	CA	California	NONE	Yes
90065	Los Angeles County	CA	California	NONE	Yes
90066	Los Angeles County	CA	California	NONE	Yes
90067	Los Angeles County	CA	California	NONE	Yes
90068	Los Angeles County	CA	California	NONE	Yes
90069	Los Angeles County	CA	California	NONE	Yes
90070	Los Angeles County	CA	California	NONE	Yes
90071	Los Angeles County	CA	California	NONE	Yes
90072	Los Angeles County	CA	California	NONE	Yes
90073	Los Angeles County	CA	California	NONE	Yes
90074	Los Angeles County	CA	California	NONE	Yes
90075	Los Angeles County	CA	California	NONE	Yes
90076	Los Angeles County	CA	California	NONE	Yes
90077	Los Angeles County	CA	California	NONE	Yes
90078	Los Angeles County	CA	California	NONE	Yes
90079	Los Angeles County	CA	California	NONE	Yes
90081	Los Angeles County	CA	California	NONE	Yes
90082	Los Angeles County	CA	California	NONE	Yes
90083	Los Angeles County	CA	California	NONE	Yes
90084	Los Angeles County	CA	California	NONE	Yes
90086	Los Angeles County	CA	California	NONE	Yes
90087	Los Angeles County	CA	California	NONE	Yes
90089	Los Angeles County	CA	California	NONE	Yes
90091	Los Angeles County	CA	California	NONE	Yes
90093	Los Angeles County	CA	California	NONE	Yes
90094	Los Angeles County	CA	California	NONE	Yes
90095	Los Angeles County	CA	California	NONE	Yes
90099	Los Angeles County	CA	California	NONE	Yes
90201	Los Angeles County	CA	California	NONE	Yes
90202	Los Angeles County	CA	California	NONE	Yes
90209	Los Angeles County	CA	California	NONE	Yes
90210	Los Angeles	CA	California	NONE	Yes
90211	Los Angeles County	CA	California	NONE	Yes
90212	Los Angeles County	CA	California	NONE	Yes
90213	Los Angeles County	CA	California	NONE	Yes
90220	Los Angeles County	CA	California	NONE	Yes
90221	Los Angeles County	CA	California	NONE	Yes
90222	Los Angeles County	CA	California	NONE	Yes
90223	Los Angeles County	CA	California	NONE	Yes
90224	Los Angeles County	CA	California	NONE	Yes
90230	Los Angeles County	CA	California	NONE	Yes
90231	Los Angeles County	CA	California	NONE	Yes
90232	Los Angeles County	CA	California	NONE	Yes
90239	Los Angeles County	CA	California	NONE	Yes
90240	Los Angeles County	CA	California	NONE	Yes
90241	Los Angeles County	CA	California	NONE	Yes
90242	Los Angeles County	CA	California	NONE	Yes
90245	Los Angeles County	CA	California	NONE	Yes
90247	Los Angeles County	CA	California	NONE	Yes
90248	Los Angeles County	CA	California	NONE	Yes
90249	Los Angeles County	CA	California	NONE	Yes
90250	Los Angeles County	CA	California	NONE	Yes
90251	Los Angeles County	CA	California	NONE	Yes
90254	Los Angeles County	CA	California	NONE	Yes
90255	Los Angeles County	CA	California	NONE	Yes
90260	Los Angeles County	CA	California	NONE	Yes
90261	Los Angeles County	CA	California	NONE	Yes
90262	Los Angeles County	CA	California	NONE	Yes
90263	Los Angeles County	CA	California	NONE	Yes
90264	Los Angeles County	CA	California	NONE	Yes
90265	Los Angeles	CA	California	NONE	Yes
90266	Los Angeles County	CA	California	NONE	Yes
90267	Los Angeles County	CA	California	NONE	Yes
90270	Los Angeles County	CA	California	NONE	Yes
90272	Los Angeles County	CA	California	NONE	Yes
90274	Los Angeles County	CA	California	NONE	Yes
90275	Los Angeles County	CA	California	NONE	Yes
90277	Los Angeles County	CA	California	NONE	Yes
90278	Los Angeles County	CA	California	NONE	Yes
90280	Los Angeles County	CA	California	NONE	Yes
90290	Los Angeles County	CA	California	NONE	Yes
90291	Los Angeles County	CA	California	NONE	Yes
90292	Los Angeles County	CA	California	NONE	Yes
90293	Los Angeles County	CA	California	NONE	Yes
90294	Los Angeles County	CA	California	NONE	Yes
90295	Los Angeles County	CA	California	NONE	Yes
90296	Los Angeles County	CA	California	NONE	Yes
90301	Los Angeles County	CA	California	NONE	Yes
90302	Los Angeles County	CA	California	NONE	Yes
90303	Los Angeles County	CA	California	NONE	Yes
90304	Los Angeles County	CA	California	NONE	Yes
90305	Los Angeles County	CA	California	NONE	Yes
90306	Los Angeles County	CA	California	NONE	Yes
