zip_code,county_name,state_code,state_name,city_name
"92057","San Diego County","CA","California","Oceanside"
"92058","San Diego County","CA","California","Oceanside"
"92060","San Diego County","CA","California","Palomar Mountain"
"92061","San Diego County","CA","California","Pala"
"92064","San Diego County","CA","California","Poway"
"92065","San Diego County","CA","California","Ramona"
"92066","San Diego County","CA","California","Ranchita"
"92067","San Diego County","CA","California","Rancho Santa Fe"
"92068","San Diego County","CA","California","Camp Pendleton North"
"92069","San Diego County","CA","California","San Marcos"
"92070","San Diego County","CA","California","Santa Ysabel"
"92071","San Diego County","CA","California","Santee"
"92072","San Diego County","CA","California","Santee"
"92074","San Diego County","CA","California","Poway"
"92075","San Diego County","CA","California","Solana Beach"
"92078","San Diego County","CA","California","San Marcos"
"92079","San Diego County","CA","California","San Marcos"
"92081","San Diego County","CA","California","Vista"
"92082","San Diego County","CA","California","Valley Center"
"92083","San Diego County","CA","California","Vista"
"92084","San Diego County","CA","California","Vista"
"92085","San Diego County","CA","California","Vista"
"92088","San Diego County","CA","California","Fallbrook"
"92091","San Diego County","CA","California","RCHO SANTA FE"
"92092","San Diego County","CA","California","San Diego"
"92093","San Diego County","CA","California","San Diego"
"92096","San Diego County","CA","California","San Marcos"
"92101","San Diego County","CA","California","San Diego"
"92102","San Diego County","CA","California","San Diego"
"92103","San Diego County","CA","California","San Diego"
"92104","San Diego County","CA","California","San Diego"
"92105","San Diego County","CA","California","San Diego"
"92106","San Diego County","CA","California","San Diego"
"92107","San Diego County","CA","California","San Diego"
"92108","San Diego County","CA","California","San Diego"
"92109","San Diego County","CA","California","San Diego"
"92110","San Diego County","CA","California","San Diego"
"92111","San Diego County","CA","California","San Diego"
"92112","San Diego County","CA","California","San Diego"
"92113","San Diego County","CA","California","San Diego"
"92114","San Diego County","CA","California","San Diego"
"92115","San Diego County","CA","California","San Diego"
"92116","San Diego County","CA","California","San Diego"
"92117","San Diego County","CA","California","San Diego"
"92118","San Diego County","CA","California","Coronado"
"92119","San Diego County","CA","California","San Diego"
"92120","San Diego County","CA","California","San Diego"
"92121","San Diego County","CA","California","San Diego"
"92122","San Diego County","CA","California","San Diego"
"92123","San Diego County","CA","California","San Diego"
"92124","San Diego County","CA","California","San Diego"
"92126","San Diego County","CA","California","San Diego"
"92127","San Diego County","CA","California","San Diego"
"92128","San Diego County","CA","California","San Diego"
"92129","San Diego County","CA","California","San Diego"
"92130","San Diego County","CA","California","San Diego"
"92131","San Diego County","CA","California","San Diego"
"92132","San Diego County","CA","California","San Diego"
"92134","San Diego County","CA","California","San Diego"
"92135","San Diego County","CA","California","San Diego"
"92136","San Diego County","CA","California","San Diego"
"92137","San Diego County","CA","California","San Diego"
"92138","San Diego County","CA","California","San Diego"
"92139","San Diego County","CA","California","San Diego"
"92140","San Diego County","CA","California","San Diego"
"92142","San Diego County","CA","California","San Diego"
"92143","San Diego County","CA","California","San Diego"
"92145","San Diego County","CA","California","San Diego"
"92147","San Diego County","CA","California","San Diego"
"92149","San Diego County","CA","California","San Diego"
"92150","San Diego County","CA","California","San Diego"
"92152","San Diego County","CA","California","San Diego"
"92153","San Diego County","CA","California","San Diego"
"92154","San Diego County","CA","California","San Diego"
"92155","San Diego County","CA","California","San Diego"
"92159","San Diego County","CA","California","San Diego"
"92160","San Diego County","CA","California","San Diego"
"92161","San Diego County","CA","California","San Diego"
"92163","San Diego County","CA","California","San Diego"
"92165","San Diego County","CA","California","San Diego"
"92166","San Diego County","CA","California","San Diego"
"92167","San Diego County","CA","California","San Diego"
"92168","San Diego County","CA","California","San Diego"
"92169","San Diego County","CA","California","San Diego"
"92170","San Diego County","CA","California","San Diego"
"92171","San Diego County","CA","California","San Diego"
"92172","San Diego County","CA","California","San Diego"
"92173","San Diego County","CA","California","San Diego"
"92174","San Diego County","CA","California","San Diego"
"92175","San Diego County","CA","California","San Diego"
"92176","San Diego County","CA","California","San Diego"
"92177","San Diego County","CA","California","San Diego"
"92178","San Diego County","CA","California","Coronado"
"92179","San Diego County","CA","California","San Diego"
"92182","San Diego County","CA","California","San Diego"
"92191","San Diego County","CA","California","San Diego"
"92192","San Diego County","CA","California","San Diego"
"92193","San Diego County","CA","California","San Diego"
"92195","San Diego County","CA","California","San Diego"
"92196","San Diego County","CA","California","San Diego"
"92198","San Diego County","CA","California","San Diego"
"92201","Riverside County","CA","California","Chiriaco Summit"
"92202","Riverside County","CA","California","Indio"
"92203","Riverside County","CA","California","Bermuda Dunes"
"92210","Riverside County","CA","California","Indian Wells"
"92211","Riverside County","CA","California","Palm Desert"
"92222","Imperial County","CA","California","Bard"
"92223","Riverside County","CA","California","Beaumont"
"92226","Riverside County","CA","California","Blythe"
"92227","Imperial County","CA","California","Brawley"
"92230","Riverside County","CA","California","Cabazon"
"92231","Imperial County","CA","California","Calexico"
"92232","Imperial County","CA","California","Calexico"
"92233","Imperial County","CA","California","Calipatria"
"92234","Riverside County","CA","California","Cathedral City"
"92235","Riverside County","CA","California","Cathedral City"
"92236","Riverside County","CA","California","Coachella"
"92239","Riverside County","CA","California","Eagle Mountain"
"92240","Riverside County","CA","California","Desert Hot Springs"
"92241","Riverside County","CA","California","Desert Hot Springs"
"92242","San Bernardino County","CA","California",""
"92243","Imperial County","CA","California","El Centro"
"92244","Imperial County","CA","California","El Centro"
"92247","Riverside County","CA","California","La Quinta"
"92248","Riverside County","CA","California","La Quinta"
"92249","Imperial County","CA","California","Heber"
"92250","Imperial County","CA","California","Holtville"
"92251","Imperial County","CA","California","Imperial"
"92252","San Bernardino County","CA","California","Joshua Tree"
"92253","Riverside County","CA","California","La Quinta"
"92254","Riverside County","CA","California","Mecca"
"92255","Riverside County","CA","California","Palm Desert"
"92256","San Bernardino County","CA","California","Morongo Valley"
"92258","Riverside County","CA","California","NO PALM SPRINGS"
"92259","Imperial County","CA","California","Ocotillo"
"92260","Riverside County","CA","California","Palm Desert"
"92261","Riverside County","CA","California","Palm Desert"
"92262","Riverside County","CA","California","Palm Springs"
"92263","Riverside County","CA","California","Palm Springs"
"92264","Riverside County","CA","California","Palm Springs"
"92266","Imperial County","CA","California","Palo Verde"
"92267","San Bernardino County","CA","California","Parker Dam"
"92268","San Bernardino County","CA","California","Pioneertown"
"92270","Riverside County","CA","California","Rancho Mirage"
"92273","Imperial County","CA","California","Seeley"
"92275","Imperial County","CA","California","Salton City"
"92276","Riverside County","CA","California","Thousand Palms"
"92278","San Bernardino County","CA","California","Twentynine Palms"
"92280","San Bernardino County","CA","California","Blythe"
"92281","Imperial County","CA","California","Westmorland"
"92282","Riverside County","CA","California","Whitewater"
"92283","Imperial County","CA","California","Felicity"
"92284","San Bernardino County","CA","California","Yucca Valley"
"92285","San Bernardino County","CA","California",""
"92286","San Bernardino County","CA","California","Yucca Valley"
"92304","San Bernardino County","CA","California","Amboy"
"92305","San Bernardino County","CA","California","Angelus Oaks"
"92307","San Bernardino County","CA","California","Apple Valley"
"92308","San Bernardino County","CA","California",""
"92309","San Bernardino County","CA","California","Kelso"
"92310","San Bernardino County","CA","California","Barstow"
"92311","San Bernardino County","CA","California","Barstow"
"92312","San Bernardino County","CA","California","Barstow"
"92313","San Bernardino County","CA","California","Grand Terrace"
"92314","San Bernardino County","CA","California","Big Bear"
"92315","San Bernardino County","CA","California","Big Bear Lake"
"92316","San Bernardino County","CA","California","Bloomington"
"92317","San Bernardino County","CA","California","Lake Arrowhead"
"92318","San Bernardino County","CA","California","Loma Linda"
"92321","San Bernardino County","CA","California",""
"92322","San Bernardino County","CA","California","Crestline"
"92323","San Bernardino County","CA","California","Cima"
"92325","San Bernardino County","CA","California","Crestline"
"92327","San Bernardino County","CA","California","Daggett"
"92328","Inyo County","CA","California","DEATH VALLEY"
"92329","San Bernardino County","CA","California","Phelan"
"92331","San Bernardino County","CA","California","Fontana"
"92332","San Bernardino County","CA","California",""
"92333","San Bernardino County","CA","California","Fawnskin"
"92334","San Bernardino County","CA","California","Fontana"
"92335","San Bernardino County","CA","California","Fontana"
"92336","San Bernardino County","CA","California","Fontana"
"92338","San Bernardino County","CA","California","Ludlow"
"92339","San Bernardino County","CA","California","Forest Falls"
"92340","San Bernardino County","CA","California","Hesperia"
"92341","San Bernardino County","CA","California","Green Valley Lake"
"92342","San Bernardino County","CA","California","Helendale"
"92344","San Bernardino County","CA","California","Hesperia"
"92345","San Bernardino County","CA","California","Hesperia"
"92346","San Bernardino County","CA","California","Highland"
"92347","San Bernardino County","CA","California","Hinkley"
"92350","San Bernardino County","CA","California","Loma Linda"
"92352","San Bernardino County","CA","California","Lake Arrowhead"
"92354","San Bernardino County","CA","California","Loma Linda"
"92356","San Bernardino County","CA","California","Lucerne Valley"
"92357","San Bernardino County","CA","California","Loma Linda"
"92359","San Bernardino County","CA","California","Mentone"
"92363","San Bernardino County","CA","California","Havasu Lake"
"92364","San Bernardino County","CA","California",""
"92365","San Bernardino County","CA","California","Newberry Springs"
"92366","San Bernardino County","CA","California","Mountain Pass"
"92368","San Bernardino County","CA","California",""
"92369","San Bernardino County","CA","California","San Bernardino"
"92371","San Bernardino County","CA","California","Phelan"
"92372","San Bernardino County","CA","California","Piñon Hills"
"92374","San Bernardino County","CA","California","Redlands"
"92375","San Bernardino County","CA","California","Redlands"
"92376","San Bernardino County","CA","California","Rialto"
"92377","San Bernardino County","CA","California","Rialto"
"92378","San Bernardino County","CA","California",""
"92382","San Bernardino County","CA","California","Running Springs"
"92384","Inyo County","CA","California","Shoshone"
"92385","San Bernardino County","CA","California","Lake Arrowhead"
"92386","San Bernardino County","CA","California","Big Bear"
"92389","Inyo County","CA","California","Tecopa"
"92391","San Bernardino County","CA","California",""
"92392","San Bernardino County","CA","California","Victorville"
"92393","San Bernardino County","CA","California","Victorville"
"92394","San Bernardino County","CA","California","Victorville"
"92395","San Bernardino County","CA","California","Victorville"
"92398","San Bernardino County","CA","California","Yermo"
"92401","San Bernardino County","CA","California","San Bernardino"
"92402","San Bernardino County","CA","California","San Bernardino"
"92403","San Bernardino County","CA","California","San Bernardino"
"92404","San Bernardino County","CA","California","San Bernardino"
"92405","San Bernardino County","CA","California","San Bernardino"
"92406","San Bernardino County","CA","California","San Bernardino"
"92407","San Bernardino County","CA","California",""
"92408","San Bernardino County","CA","California","San Bernardino"
"92410","San Bernardino County","CA","California","San Bernardino"
"92411","San Bernardino County","CA","California","San Bernardino"
"92413","San Bernardino County","CA","California","San Bernardino"
"92415","San Bernardino County","CA","California","San Bernardino"
"92423","San Bernardino County","CA","California","San Bernardino"
"92427","San Bernardino County","CA","California","San Bernardino"
"92502","Riverside County","CA","California","Riverside"
"92503","Riverside County","CA","California","Riverside"
"92504","Riverside County","CA","California","Riverside"
"92505","Riverside County","CA","California","Riverside"
"92506","Riverside County","CA","California","Riverside"
"92507","Riverside County","CA","California","Riverside"
"92508","Riverside County","CA","California","Riverside"
"92513","Riverside County","CA","California","Riverside"
"92514","Riverside County","CA","California","Riverside"
"92516","Riverside County","CA","California","Riverside"
"92517","Riverside County","CA","California","Riverside"
"92518","Riverside County","CA","California","Riverside"
"92519","Riverside County","CA","California","Riverside"
"92521","Riverside County","CA","California","Riverside"
"92531","Riverside County","CA","California","Lake Elsinore"
"92532","Riverside County","CA","California","Lake Elsinore"
"92539","Riverside County","CA","California","Anza"
"92543","Riverside County","CA","California","Hemet"
"92544","Riverside County","CA","California","Hemet"
"92545","Riverside County","CA","California","Hemet"
"92546","Riverside County","CA","California","Hemet"
"92548","Riverside County","CA","California","Homeland"
"92549","Riverside County","CA","California","Idyllwild-Pine Cove"
"92551","Riverside County","CA","California","Moreno Valley"
"92552","Riverside County","CA","California","Moreno Valley"
"92553","Riverside County","CA","California","Moreno Valley"
"92555","Riverside County","CA","California","Moreno Valley"
"92556","Riverside County","CA","California","Moreno Valley"
"92557","Riverside County","CA","California","Moreno Valley"
"92561","Riverside County","CA","California","Mountain Center"
"92563","Riverside County","CA","California","Murrieta"
"92564","Riverside County","CA","California","Murrieta"
"92567","Riverside County","CA","California","Nuevo"
"92570","Riverside County","CA","California","Lake Mathews"
"92571","Riverside County","CA","California","Perris"
"92572","Riverside County","CA","California","Perris"
"92581","Riverside County","CA","California","San Jacinto"
"92582","Riverside County","CA","California","San Jacinto"
"92583","Riverside County","CA","California","San Jacinto"
"92584","Riverside County","CA","California",""
"92585","Riverside County","CA","California",""
"92586","Riverside County","CA","California","Menifee"
"92587","Riverside County","CA","California","Menifee"
"92589","Riverside County","CA","California","Temecula"
"92590","Riverside County","CA","California","Temecula"
"92591","Riverside County","CA","California","Temecula"
"92593","Riverside County","CA","California","Temecula"
"92595","Riverside County","CA","California","Wildomar"
"92596","Riverside County","CA","California","Winchester"
"92599","Riverside County","CA","California","Perris"
"92602","Orange County","CA","California","Irvine"
"92603","Orange County","CA","California","Irvine"
"92604","Orange County","CA","California","Irvine"
"92605","Orange County","CA","California","Huntington Beach"
"92606","Orange County","CA","California","Irvine"
"92607","Orange County","CA","California","Laguna Niguel"
"92609","Orange County","CA","California","Lake Forest"
"92610","Orange County","CA","California","Lake Forest"
"92612","Orange County","CA","California","Irvine"
"92614","Orange County","CA","California","Irvine"
"92615","Orange County","CA","California","Huntington Beach"
"92616","Orange County","CA","California","Irvine"
"92617","Orange County","CA","California","Irvine"
"92618","Orange County","CA","California","Irvine"
"92619","Orange County","CA","California","Irvine"
"92620","Orange County","CA","California","Irvine"
"92623","Orange County","CA","California","Irvine"
"92624","Orange County","CA","California","Dana Point"
"92625","Orange County","CA","California","Newport Beach"
"92626","Orange County","CA","California","Costa Mesa"
"92627","Orange County","CA","California","Costa Mesa"
"92628","Orange County","CA","California","Costa Mesa"
"92629","Orange County","CA","California","MONARCH BAY"
"92630","Orange County","CA","California","Lake Forest"
"92637","Orange County","CA","California","Laguna Woods"
"92646","Orange County","CA","California","Huntington Beach"
"92647","Orange County","CA","California","Huntington Beach"
"92648","Orange County","CA","California","Huntington Beach"
"92649","Orange County","CA","California","Huntington Beach"
"92650","Orange County","CA","California","Irvine"
"92651","Orange County","CA","California","Laguna Beach"
"92652","Orange County","CA","California","Laguna Beach"
"92653","Orange County","CA","California","Aliso Viejo"
"92654","Orange County","CA","California","Laguna Beach"
"92655","Orange County","CA","California","Midway City"
"92656","Orange County","CA","California","Laguna Beach"
"92657","Orange County","CA","California","Newport Beach"
"92658","Orange County","CA","California","Newport Beach"
"92659","Orange County","CA","California","Newport Beach"
"92660","Orange County","CA","California","Newport Beach"
"92661","Orange County","CA","California","Newport Beach"
"92662","Orange County","CA","California","Newport Beach"
"92663","Orange County","CA","California","Newport Beach"
"92674","Orange County","CA","California","San Clemente"
"92676","Orange County","CA","California","Silverado"
"92677","Orange County","CA","California","Laguna Niguel"
"92678","Orange County","CA","California","Trabuco Canyon"
"92679","Orange County","CA","California","Coto de Caza"
"92683","Orange County","CA","California","Westminster"
"92684","Orange County","CA","California","Westminster"
"92685","Orange County","CA","California","Westminster"
"92688","Orange County","CA","California","Rancho Santa Margarita"
"92690","Orange County","CA","California","Mission Viejo"
"92691","Orange County","CA","California","Mission Viejo"
"92692","Orange County","CA","California","Mission Viejo"
"92693","Orange County","CA","California","San Juan Capistrano"
"92694","Orange County","CA","California","Mission Viejo"
"92697","Orange County","CA","California","Irvine"
"92701","Orange County","CA","California","Santa Ana"
"92702","Orange County","CA","California","Santa Ana"
"92703","Orange County","CA","California","Santa Ana"
"92704","Orange County","CA","California","Santa Ana"
"92705","Orange County","CA","California","Santa Ana"
"92706","Orange County","CA","California","Santa Ana"
"92707","Orange County","CA","California","Santa Ana"
"92708","Orange County","CA","California","Fountain Valley"
"92711","Orange County","CA","California","Santa Ana"
"92728","Orange County","CA","California","Fountain Valley"
"92735","Orange County","CA","California","Santa Ana"
"92780","Orange County","CA","California","Tustin"
"92781","Orange County","CA","California","Tustin"
"92782","Orange County","CA","California","Tustin"
"92799","Orange County","CA","California","Santa Ana"
"92801","Orange County","CA","California","Anaheim"
"92802","Orange County","CA","California","Anaheim"
"92803","Orange County","CA","California","Anaheim"
"92804","Orange County","CA","California","Anaheim"
"92805","Orange County","CA","California","Anaheim"
"92806","Orange County","CA","California","Anaheim"
"92807","Orange County","CA","California","Anaheim"
"92808","Orange County","CA","California","Anaheim"
"92809","Orange County","CA","California","Anaheim"
"92811","Orange County","CA","California","Placentia"
"92812","Orange County","CA","California","Anaheim"
"92814","Orange County","CA","California","Anaheim"
"92815","Orange County","CA","California","Anaheim"
"92816","Orange County","CA","California","Anaheim"
"92817","Orange County","CA","California","Anaheim"
"92822","Orange County","CA","California","Brea"
"92823","Orange County","CA","California","Brea"
"92825","Orange County","CA","California","Anaheim"
"92831","Orange County","CA","California","Fullerton"
"92832","Orange County","CA","California","Fullerton"
"92833","Orange County","CA","California","Fullerton"
"92834","Orange County","CA","California","Fullerton"
"92835","Orange County","CA","California","Fullerton"
"92836","Orange County","CA","California","Fullerton"
"92837","Orange County","CA","California","Fullerton"
"92838","Orange County","CA","California","Fullerton"
"92840","Orange County","CA","California","Garden Grove"
"92841","Orange County","CA","California","Garden Grove"
"92842","Orange County","CA","California","Garden Grove"
"92843","Orange County","CA","California","Garden Grove"
"92844","Orange County","CA","California","Garden Grove"
"92845","Orange County","CA","California","Garden Grove"
"92846","Orange County","CA","California","Garden Grove"
"92856","Orange County","CA","California","Orange"
"92857","Orange County","CA","California","Orange"
"92859","Orange County","CA","California","Orange"
"92860","Riverside County","CA","California","Norco"
"92861","Orange County","CA","California","Villa Park"
"92862","Orange County","CA","California","Orange"
"92863","Orange County","CA","California","Orange"
"92864","Orange County","CA","California","Orange"
"92865","Orange County","CA","California","Orange"
"92866","Orange County","CA","California","Orange"
"92867","Orange County","CA","California","Villa Park"
"92868","Orange County","CA","California","Orange"
"92869","Orange County","CA","California","Orange"
"92870","Orange County","CA","California","Placentia"
"92871","Orange County","CA","California","Placentia"
"92877","Riverside County","CA","California","Corona"
"92879","Riverside County","CA","California","Corona"
"92882","Riverside County","CA","California","Corona"
"92885","Orange County","CA","California","Yorba Linda"
"92886","Orange County","CA","California","Yorba Linda"
"92899","Orange County","CA","California","Anaheim"
"93002","Ventura County","CA","California","Ventura"
"93003","Ventura County","CA","California","Ventura"
"93004","Ventura County","CA","California","Ventura"
"93005","Ventura County","CA","California","Ventura"
"93006","Ventura County","CA","California","Ventura"
"93007","Ventura County","CA","California","Ventura"
"93009","Ventura County","CA","California","Ventura"
"93010","Ventura County","CA","California","Camarillo"
"93011","Ventura County","CA","California","Camarillo"
"93012","Ventura County","CA","California","SANTA ROSA VA"
"93014","Santa Barbara County","CA","California","Carpinteria"
"93015","Ventura County","CA","California","Fillmore"
"93016","Ventura County","CA","California","Fillmore"
"93020","Ventura County","CA","California","Moorpark"
"93021","Ventura County","CA","California","Moorpark"
"93022","Ventura County","CA","California","Oak View"
"93024","Ventura County","CA","California","Ojai"
"93030","Ventura County","CA","California","Oxnard"
"93031","Ventura County","CA","California","Oxnard"
"93032","Ventura County","CA","California","Oxnard"
"93033","Ventura County","CA","California","Oxnard"
"93034","Ventura County","CA","California","Oxnard"
"93035","Ventura County","CA","California","Oxnard"
"93036","Ventura County","CA","California","Oxnard"
"93040","Ventura County","CA","California","Piru"
"93041","Ventura County","CA","California","Naval Air Station Point Mugu"
"93042","Ventura County","CA","California","Naval Air Station Point Mugu"
"93043","Ventura County","CA","California","Port Hueneme"
"93044","Ventura County","CA","California","Port Hueneme"
"93060","Ventura County","CA","California","Santa Paula"
"93061","Ventura County","CA","California","Santa Paula"
"93062","Ventura County","CA","California","Simi Valley"
"93063","Ventura County","CA","California","Santa Susana"
"93064","Ventura County","CA","California","Brandeis"
"93065","Ventura County","CA","California","Simi Valley"
"93066","Ventura County","CA","California","Somis"
"93067","Santa Barbara County","CA","California","Summerland"
"93094","Ventura County","CA","California","Simi Valley"
"93099","Ventura County","CA","California","Simi Valley"
"93101","Santa Barbara County","CA","California","Santa Barbara"
"93102","Santa Barbara County","CA","California","Santa Barbara"
"93103","Santa Barbara County","CA","California","Santa Barbara"
"93105","Santa Barbara County","CA","California","Santa Barbara"
"93106","Santa Barbara County","CA","California","Santa Barbara"
"93108","Santa Barbara County","CA","California","Montecito"
"93109","Santa Barbara County","CA","California","Santa Barbara"
"93110","Santa Barbara County","CA","California","Goleta"
"93111","Santa Barbara County","CA","California","Goleta"
"93116","Santa Barbara County","CA","California","Goleta"
"93117","Santa Barbara County","CA","California","Goleta"
"93118","Santa Barbara County","CA","California","Goleta"
"93120","Santa Barbara County","CA","California","Santa Barbara"
"93121","Santa Barbara County","CA","California","Santa Barbara"
"93130","Santa Barbara County","CA","California","Santa Barbara"
"93140","Santa Barbara County","CA","California","Santa Barbara"
"93150","Seine-Saint-Denis","IDF","Île-de-France","Le Blanc-Mesnil"
"93160","Santa Barbara County","CA","California","Santa Barbara"
"93190","Santa Barbara County","CA","California","Santa Barbara"
"93199","Santa Barbara County","CA","California","Goleta"
"93202","Kings County","CA","California","Armona"
"93203","Kern County","CA","California","Arvin"
"93204","Kings County","CA","California","Avenal"
"93205","Kern County","CA","California","Bodfish"
"93206","Kern County","CA","California","Buttonwillow"
"93207","Tulare County","CA","California","California Hot Springs"
"93208","Tulare County","CA","California","Springville"
"93218","Tulare County","CA","California","Ducor"
"93220","Kern County","CA","California","Edison"
"93221","Tulare County","CA","California","Exeter"
"93222","Kern County","CA","California","Pine Mountain Club"
"93223","Tulare County","CA","California","Farmersville"
"93227","Tulare County","CA","California","Goshen"
"93230","Kings County","CA","California","Hanford"
"93232","Kings County","CA","California","Hanford"
"93234","Fresno County","CA","California","Huron"
"93235","Tulare County","CA","California","Ivanhoe"
"93237","Tulare County","CA","California","Three Rivers"
"93240","Kern County","CA","California","Lake Isabella"
"93241","Kern County","CA","California","Lamont"
"93244","Tulare County","CA","California","Lemon Cove"
"93245","Kings County","CA","California","Lemoore"
"93246","Kings County","CA","California","Lemoore"
"93247","Tulare County","CA","California","Lindsay"
"93250","Kern County","CA","California","McFarland"
"93256","Tulare County","CA","California","Pixley"
"93257","Tulare County","CA","California","Woodville"
"93258","Tulare County","CA","California","Porterville"
"93261","Tulare County","CA","California","Richgrove"
"93262","Tulare County","CA","California",""
"93263","Kern County","CA","California","Shafter"
"93265","Tulare County","CA","California","Springville"
"93266","Kings County","CA","California","Stratford"
"93267","Tulare County","CA","California","Strathmore"
"93268","Kern County","CA","California","Taft"
"93270","Tulare County","CA","California","Terra Bella"
"93271","Tulare County","CA","California","Three Rivers"
"93272","Tulare County","CA","California","Tipton"
"93274","Tulare County","CA","California","Tulare"
"93275","Tulare County","CA","California","Tulare"
"93276","Kern County","CA","California","Tupman"
"93277","Tulare County","CA","California","Visalia"
"93278","Tulare County","CA","California","Visalia"
"93279","Tulare County","CA","California","Visalia"
"93280","Kern County","CA","California","Wasco"
"93285","Kern County","CA","California","Wofford Heights"
"93286","Tulare County","CA","California","Woodlake"
"93287","Kern County","CA","California","Woody"
"93290","Tulare County","CA","California","Visalia"
"93291","Tulare County","CA","California","Visalia"
"93292","Tulare County","CA","California","Visalia"
"93301","Kern County","CA","California","Bakersfield"
"93302","Kern County","CA","California","Bakersfield"
"93303","Kern County","CA","California","Bakersfield"
"93304","Kern County","CA","California","Bakersfield"
"93305","Kern County","CA","California","Bakersfield"
"93306","Kern County","CA","California","Bakersfield"
"93307","Kern County","CA","California","Bakersfield"
"93308","Kern County","CA","California","Bakersfield"
"93309","Kern County","CA","California","Bakersfield"
"93311","Kern County","CA","California","Bakersfield"
"93312","Kern County","CA","California","Bakersfield"
"93313","Kern County","CA","California","Pumpkin Center"
"93314","Kern County","CA","California","Bakersfield"
"93380","Kern County","CA","California","Bakersfield"
"93384","Kern County","CA","California","Bakersfield"
"93385","Kern County","CA","California","Bakersfield"
"93386","Kern County","CA","California","Bakersfield"
"93387","Kern County","CA","California","Bakersfield"
"93388","Kern County","CA","California","Bakersfield"
"93389","Kern County","CA","California","Bakersfield"
"93390","Kern County","CA","California","Bakersfield"
"93401","San Luis Obispo County","CA","California","San Luis Obispo"
"93402","San Luis Obispo County","CA","California","San Luis Obispo"
"93403","San Luis Obispo County","CA","California","San Luis Obispo"
"93405","San Luis Obispo County","CA","California","San Luis Obispo"
"93406","San Luis Obispo County","CA","California","San Luis Obispo"
"93407","San Luis Obispo County","CA","California","San Luis Obispo"
"93408","San Luis Obispo County","CA","California","San Luis Obispo"
"93409","San Luis Obispo County","CA","California","San Luis Obispo"
"93410","San Luis Obispo County","CA","California","San Luis Obispo"
"93412","San Luis Obispo County","CA","California","San Luis Obispo"
"93420","San Luis Obispo County","CA","California","Arroyo Grande"
"93421","San Luis Obispo County","CA","California","Arroyo Grande"
"93422","San Luis Obispo County","CA","California","Atascadero"
"93423","San Luis Obispo County","CA","California","Atascadero"
"93424","San Luis Obispo County","CA","California","Avila Beach"
"93427","Santa Barbara County","CA","California","Buellton"
"93428","San Luis Obispo County","CA","California","Cambria"
"93429","Santa Barbara County","CA","California","Casmalia"
"93430","San Luis Obispo County","CA","California","Cayucos"
"93432","San Luis Obispo County","CA","California","Creston"
"93433","San Luis Obispo County","CA","California","Grover Beach"
"93435","San Luis Obispo County","CA","California","Harmony"
"93436","Santa Barbara County","CA","California","Lompoc"
"93437","Santa Barbara County","CA","California","VANDENBRG Air Force Base"
"93438","Santa Barbara County","CA","California","Lompoc"
"93440","Santa Barbara County","CA","California","Los Alamos"
"93441","Santa Barbara County","CA","California","Los Olivos"
"93442","San Luis Obispo County","CA","California","Morro Bay"
"93443","San Luis Obispo County","CA","California","Morro Bay"
"93444","San Luis Obispo County","CA","California","Nipomo"
"93445","San Luis Obispo County","CA","California","Oceano"
"93446","San Luis Obispo County","CA","California","Paso Robles"
"93447","San Luis Obispo County","CA","California","Paso Robles"
"93448","San Luis Obispo County","CA","California","Pismo Beach"
"93449","San Luis Obispo County","CA","California",""
"93450","Monterey County","CA","California","San Ardo"
"93455","Santa Barbara County","CA","California","Santa Maria"
"93456","Santa Barbara County","CA","California","Santa Maria"
"93457","Santa Barbara County","CA","California","Santa Maria"
"93458","Santa Barbara County","CA","California","Santa Maria"
"93460","Santa Barbara County","CA","California","Santa Ynez"
"93463","Santa Barbara County","CA","California","Solvang"
"93464","Santa Barbara County","CA","California","Solvang"
"93465","San Luis Obispo County","CA","California","Templeton"
"93475","San Luis Obispo County","CA","California","Oceano"
"93483","San Luis Obispo County","CA","California","Grover Beach"
"93501","Kern County","CA","California","Mojave"
"93502","Kern County","CA","California","Mojave"
"93504","Kern County","CA","California","California City"
"93505","Kern County","CA","California","California City"
"93510","Los Angeles County","CA","California","Acton"
"93512","Mono County","CA","California","Benton"
"93513","Inyo County","CA","California","Big Pine"
"93515","Inyo County","CA","California","Bishop"
"93517","Mono County","CA","California","Bridgeport"
"93518","Kern County","CA","California","Havilah"
"93519","Kern County","CA","California","Cantil"
"93522","Inyo County","CA","California","Darwin"
"93524","Kern County","CA","California","Edwards Air Force Base"
"93526","Inyo County","CA","California","Independence"
"93529","Mono County","CA","California","June Lake"
"93530","Inyo County","CA","California","Keeler"
"93531","Kern County","CA","California","Keene"
"93532","Los Angeles County","CA","California","Elizabeth Lake"
"93534","Los Angeles County","CA","California","Lancaster"
"93539","Los Angeles County","CA","California","Lancaster"
"93541","Mono County","CA","California","Lee Vining"
"93543","Los Angeles County","CA","California","Sun Village"
"93545","Inyo County","CA","California","Lone Pine"
"93546","Mono County","CA","California","Crowley Lake"
"93549","Inyo County","CA","California","Olancha"
"93550","Los Angeles County","CA","California","Lake Los Angeles"
"93551","Los Angeles County","CA","California","Leona Valley"
"93552","Los Angeles County","CA","California","Palmdale"
"93553","Los Angeles County","CA","California","Pearblossom"
"93556","Kern County","CA","California","Ridgecrest"
"93558","San Bernardino County","CA","California","Red Mountain"
"93561","Kern County","CA","California","Stallion Springs"
